"","X.1","X","PlotObservationID","Species_richness","Longitude","Latitude","Country","Releve_area","Elevation","Aspect","Slope","SoilClim_PC1","SoilClim_PC2","Env.Strat","residuals"
"494",1595,3600,1015017,1.25527250510331,18.3749301986494,49.1314687336097,"Slovak Republic",400,-1.08518840085604,135,0.725934373563585,-1.033,1.097,"CON",-0.77863972516498
"495",1604,3629,1018841,1.46239799789896,19.9042306359239,48.9997621549973,"Slovak Republic",400,-0.20197442530376,90,0.434544770476011,-1.668,2.546,"CON",0.28151049368156
"496",1568,3549,1009917,1.74036268949424,19.2361557340696,48.877908888538,"Slovak Republic",25,-0.0768524454338549,180,1.01732397665116,-1.849,2.934,"CON",1.6536204230484
"497",1777,3841,1034978,1.04139268515823,19.6918197136204,48.9392260379245,"Slovak Republic",400,0.445715823434575,45,0.143155167388436,-1.961,2.415,"CON",-1.72830895759116
"498",1879,3947,1036920,1.39794000867204,19.6313104450292,48.9392206579013,"Slovak Republic",25,1.10076618863585,68,1.60010318282631,-2.272,3.903,"CON",0.014106803226948
"499",1715,3774,1032867,1.64345267648619,19.0900859558502,48.8862890578854,"Slovak Republic",25,0.534037220989802,135,0.434544770476011,-1.952,2.367,"CON",1.29152834969158
"500",1622,3657,1022652,1.47712125471966,20.6751977465158,48.6299092074116,"Slovak Republic",200,-0.908545605745581,225,0.143155167388436,-1.182,0.927,"CON",0.375758254267359
"501",1796,3861,1035112,1.27875360095283,20.1482278278005,49.1665894721403,"Slovak Republic",18,1.09340607217291,203,-0.439624038786712,-2.547,3.156,"ALN",-0.493812883153234
"502",1647,3691,1025751,1.46239799789896,20.2052236563321,49.172543434137,"Slovak Republic",400,0.563477686841546,90,-0.148234435699138,-2.678,4.328,"CON",0.280132619503888
"503",1631,3670,1024242,1.69897000433602,18.7988991620308,48.9591472991771,"Slovak Republic",25,-0.842304557579161,293,-0.731013641874286,-1.197,1.016,"CON",1.50271378185737
"504",1790,3855,1035082,1.44715803134222,20.0420549656797,49.1769294958241,"Slovak Republic",25,1.16700723680227,203,0.143155167388436,-2.715,4.294,"ALS",0.274085192125905
"505",1985,4074,1045209,1.07918124604762,19.9872988888076,49.1783653694382,"Slovak Republic",400,0.416275357582832,270,1.89149278591389,-2.271,3.061,"ALS",-1.61135652304012
"506",1962,4047,1044388,1.44715803134222,20.2784285791681,49.2280093730933,"Slovak Republic",16,0.469268196115969,196,1.60010318282631,-2.376,3.362,"ALN",0.222056538129504
"507",1611,3643,1020615,1.46239799789896,21.005412687839,49.2263013750389,"Slovak Republic",25,-0.0400518631191767,113,0.143155167388436,-1.647,2.01,"CON",0.341294381817844
"508",1787,3852,1035058,1.5910646070265,20.1430967009114,49.1668521796824,"Slovak Republic",15,1.24060840143162,338,-0.731013641874286,-2.547,3.156,"ALN",1.09091883021977
"509",1931,4008,1039420,1.17609125905568,20.2740116208843,49.1841333810926,"Slovak Republic",300,-0.0989327948226618,180,-0.847569483109316,-1.781,1.575,"CON",-1.04967087328362
"510",1953,4038,1043140,1.11394335230684,19.2695795322372,49.1961916711338,"Slovak Republic",12,-0.857024790505032,360,-1.02240324496186,-1.026,1.316,"CON",-1.44256677042159
"511",1649,3693,1025850,1.57978359661681,20.2919962915593,49.2247570756581,"Slovak Republic",400,0.445715823434575,90,1.89149278591389,-1.748,1.504,"CON",0.991604500312214
"512",1838,3904,1036210,1.20411998265592,19.7546078289333,49.1939034661768,"Slovak Republic",16,1.19644770265401,135,1.89149278591389,-2.245,2.803,"ALS",-0.876121935880609
"513",1701,3760,1032594,1.38021124171161,20.2304173173102,49.1882037018397,"Slovak Republic",25,0.987420395106638,180,-0.614457800639257,-2.578,3.392,"ALN",-0.0112835583285954
"514",1939,4018,1040177,1.39794000867204,19.1017913238043,49.232222098317,"Slovak Republic",100,0.0335493015101795,180,1.01732397665116,-1.832,3.301,"CON",-0.0704331512781493
"515",1869,3937,1036667,1.68124123737559,20.0816287805544,49.1806067248687,"Slovak Republic",30,0.843162112433099,225,1.30871357973874,-2.715,4.294,"ALN",1.38585877984024
"516",1991,4080,1045566,1.41497334797082,20.2234122401728,49.1586464976068,"Slovak Republic",50,0.305873610638798,141,0.143155167388436,-1.848,1.658,"CON",0.172024062199991
"517",1874,3942,1036825,1.14612803567824,19.8573444979802,49.1757329506818,"Slovak Republic",20,1.05660548985823,225,-0.148234435699138,-2.465,3.847,"ALS",-1.21377574297225
"518",1634,3677,1025359,1.53147891704226,19.2513043417221,48.4675188248387,"Slovak Republic",16,-0.702462344783384,90,-0.439624038786712,-1.366,1.744,"CON",0.630877934728439
"519",1567,3543,1009640,1.14612803567824,19.6214007450387,48.6742007789332,"Slovak Republic",16,-0.341816638099538,180,-0.964125324344346,-1.479,2.092,"CON",-1.26557407797508
"520",1981,4070,1045169,1.64345267648619,20.2994049622615,49.2372003874234,"Slovak Republic",400,0.0482695344360508,360,0.725934373563585,-1.748,1.504,"CON",1.28252686308518
"521",1974,4061,1044577,1,19.982499660883,49.1703519449737,"Slovak Republic",400,0.651799084396773,270,1.89149278591389,-2.271,3.061,"ALS",-1.97913200145199
"522",1887,3955,1037000,1.30102999566398,19.6034045224484,48.9456083174952,"Slovak Republic",30,0.732760365489065,270,1.01732397665116,-2.27,3.218,"CON",-0.459144829862028
"523",1958,4043,1044317,1.23044892137827,19.9259290648018,49.1577808663007,"Slovak Republic",400,-0.0915726783597262,270,0.725934373563585,-1.837,2.197,"ALS",-0.844638119217058
"524",1881,3949,1036928,1.11394335230684,19.5907823257489,48.9462729000711,"Slovak Republic",24,1.11548642156171,45,0.434544770476011,-2.27,3.218,"CON",-1.33887780850469
"525",1683,3741,1031999,1.20411998265592,20.1375327360942,49.1568127522339,"Slovak Republic",25,1.29212921667217,113,0.725934373563585,-2.547,3.156,"ALN",-0.863412818175332
"526",1950,4034,1042560,1.54406804435028,18.1171313616354,49.0644757159381,"Slovak Republic",100,-0.656829622713183,315,-0.789291562491801,-1.091,1.453,"CON",0.720571196824089
"527",1954,4039,1043650,1.61278385671974,20.2608838077518,49.2317614270348,"Slovak Republic",30,1.21116793557988,360,-0.439624038786712,-2.376,3.362,"ALN",1.17470705727907
"528",1626,3661,1023344,1.44715803134222,20.6418575459146,48.7575404828773,"Slovak Republic",400,-0.0253316301933055,360,1.60010318282631,-1.628,2.011,"CON",0.241290436732482
"529",1925,4000,1038754,1,19.3912576161354,48.9250879869485,"Slovak Republic",100,0.710680016100258,45,0.201433088005951,-1.87,2.887,"CON",-1.93731223502292
"530",1642,3686,1025736,1.30102999566398,20.2200542684094,49.1654597638622,"Slovak Republic",400,0.327953960027605,360,-0.439624038786712,-1.848,1.658,"CON",-0.385141621629898
"531",1832,3898,1036069,1.30102999566398,20.0624744498688,49.1762487445729,"Slovak Republic",20,0.902043044136584,113,1.60010318282631,-2.715,4.294,"ALN",-0.513757577301627
"532",1686,3745,1032034,1.30102999566398,20.1378577442779,49.1542615534041,"Slovak Republic",20,1.38781073069034,45,0.143155167388436,-2.547,3.156,"ALN",-0.357158641357752
"533",1844,3911,1036310,1.20411998265592,19.6939464125978,49.2186102801972,"Slovak Republic",16,0.806361530118421,135,-0.439624038786712,-2.101,3.799,"ALS",-0.950995093779096
"534",1654,3706,1028433,1.38021124171161,22.5309974132684,49.009608444106,"Slovak Republic",500,-0.216694658229631,360,0.143155167388436,-1.4,2.261,"ALS",-0.111362350889392
"535",1661,3714,1029925,1.568201724067,18.2892582671839,48.8020047379643,"Slovak Republic",25,-0.827584324653289,315,0.434544770476011,-0.833,1.408,"CON",0.798738410196097
"536",1735,3795,1033497,1.53147891704226,19.9206926042875,48.9574883566205,"Slovak Republic",30,0.556117570378609,90,1.60010318282631,-1.865,2.908,"CON",0.676700989369362
"537",1802,3867,1035135,1.30102999566398,19.7511807548655,49.2035360065964,"Slovak Republic",25,0.651799084396773,360,2.47427199208903,-2.245,2.803,"ALS",-0.466834309474735
"538",1748,3808,1033831,1.14612803567824,19.6688572761436,49.2206578501482,"Slovak Republic",12,0.872602578284841,270,-0.148234435699138,-2.101,3.799,"ALS",-1.23813675328533
"539",1919,3994,1038585,1.49136169383427,18.9919081675561,49.1839302177908,"Slovak Republic",25,0.725400249026129,360,-0.0316785944641079,-1.811,3.226,"CON",0.502620605249821
"540",1789,3854,1035075,1.44715803134222,20.1016578935044,49.1639263395985,"Slovak Republic",20,1.13756677095052,225,-0.148234435699138,-2.527,4.063,"ALN",0.288120766119452
"541",1815,3881,1035653,1.36172783601759,20.152774476959,49.1615358645869,"Slovak Republic",25,0.990364441691812,270,0.725934373563585,-2.547,3.156,"ALN",-0.1113297495336
"542",1846,3913,1036330,1.17609125905568,19.6954072352442,49.2160052125902,"Slovak Republic",25,0.843162112433099,90,-0.731013641874286,-2.101,3.799,"ALS",-1.08172856582106
"543",1791,3856,1035085,1.69019608002851,20.066439253979,49.1660558123743,"Slovak Republic",30,0.843162112433099,225,1.30871357973874,-2.715,4.294,"ALN",1.43064675900753
"544",1781,3845,1035013,1.14612803567824,19.6561017717376,48.9492238365803,"Slovak Republic",16,0.843162112433099,180,-0.439624038786712,-2.272,3.903,"CON",-1.24096981482279
"545",1944,4027,1041872,1.36172783601759,20.108801822333,48.7780429239451,"Slovak Republic",18,-0.525819549672928,180,1.30871357973874,-1.449,1.131,"CON",-0.185174878382992
"546",1805,3870,1035148,1.30102999566398,20.1040889575075,49.1624174395906,"Slovak Republic",25,1.21116793557988,203,0.434544770476011,-2.527,4.063,"ALN",-0.443992719283391
"547",1576,3568,1012361,1.68124123737559,18.9048165059203,48.7609303800053,"Slovak Republic",25,-0.673021878931642,360,-0.847569483109316,-1.344,1.811,"CON",1.38571968436835
"548",1669,3726,1031384,1,19.883480319426,48.7792222813223,"Slovak Republic",25,0.460436056360446,360,-0.731013641874286,-1.896,2.293,"CON",-1.91132092474428
"549",1863,3931,1036652,1.20411998265592,19.7614359192136,49.1972995357341,"Slovak Republic",25,1.00508467461768,90,-0.439624038786712,-2.245,2.803,"ALS",-0.858766796450365
"550",1798,3863,1035117,1.36172783601759,20.1590455134333,49.1978744516684,"Slovak Republic",24,0.695959783174387,225,0.143155167388436,-2.487,4.266,"ALN",-0.211273042814269
"551",1889,3957,1037057,1.32221929473392,20.2218901087046,49.2271988600907,"Slovak Republic",30,1.00508467461768,90,-0.0316785944641079,-2.329,3.749,"ALN",-0.336776192832405
"552",2129,4248,1053814,1.61278385671974,14.6813389941132,45.6917892213124,"Slovenia",90,0.00410883565843697,180,0.143155167388436,-0.86,4.225,"ALS",0.939632083049775
"553",2108,4223,1053018,1.83884909073726,13.5658073086112,46.0796143075474,"Slovenia",400,-0.996867003300809,225,0.434544770476011,-0.393,4.153,"ALS",1.94295021209665
"554",2073,4185,1051255,1.78532983501077,13.8299749461462,46.0521106663672,"Slovenia",400,-0.996867003300809,360,1.30871357973874,-0.64,3.792,"ALS",1.68787626757636
"555",2153,4273,1054912,1.14612803567824,14.6876004631838,46.376235641908,"Slovenia",100,1.19644770265401,360,0.434544770476011,-1.679,4.758,"ALS",-1.27948280602011
"556",2014,4111,1047906,1.57978359661681,14.6313875616008,45.8445594545736,"Slovenia",25,-0.820224208190354,180,-0.148234435699138,-0.451,3.245,"ALS",0.73973595030652
"557",2086,4199,1052018,1.07918124604762,14.7478846265716,45.5389039886539,"Slovenia",25,0.0188290685843083,225,3.34844080135175,-0.336,3.076,"ALS",-1.71435620150562
"558",2051,4161,1049764,1.39794000867204,14.9906385356532,45.7559811364533,"Slovenia",400,-0.282935706396053,225,-0.731013641874286,-0.459,3.957,"ALS",-0.142452184128257
"559",2084,4197,1051994,1.20411998265592,14.4285570136715,45.6056278719756,"Slovenia",14,0.357394425879347,315,4.22260961061448,-0.894,5.417,"ALS",-1.21122186674893
"560",2107,4222,1052986,1.66275783168157,13.8768043218485,46.0006116623846,"Slovenia",200,-0.363896987488345,360,1.30871357973874,-0.877,4.78,"ALS",1.08863412668113
"561",2049,4159,1049717,1.86923171973098,13.9917397903326,46.2361577844637,"Slovenia",200,0.475156289286317,225,1.60010318282631,-1.121,3.529,"ALS",2.30378194603322
"562",2166,4287,1055136,1.6232492903979,13.7444687548066,45.8547644767602,"Slovenia",400,-0.820224208190354,180,-0.148234435699138,0.08,3.832,"MDM",0.910108175633534
"563",2032,4139,1049019,1.50514997831991,13.8609170950223,46.3874536671311,"Slovenia",25,1.83677783492941,360,-0.439624038786712,-1.984,5.088,"ALS",0.590757391499492
"564",2020,4126,1048907,1.07918124604762,13.4905490866117,46.3372282126997,"Slovenia",20,0.107150466139536,180,4.22260961061448,-2.133,5.259,"ALS",-1.83696696632289
"565",2127,4246,1053790,1.86332286012046,13.7330816170538,46.3637044512126,"Slovenia",200,-0.0694923289709193,45,1.60010318282631,-1.735,4.576,"ALS",2.14852561196278
"566",2136,4256,1054174,1.80617997398389,13.724215136135,46.4696212119018,"Slovenia",400,-0.143093493600275,315,1.01732397665116,-1.257,3.594,"ALS",1.92206692749643
"567",2188,4311,1056092,1.43136376415899,13.823517854598,46.0136611635004,"Slovenia",100,0.0924302332136646,360,1.65838110344382,-0.878,4.972,"ALS",-0.032749981877184
"568",2159,4280,1055044,1.49136169383427,13.6602585193858,46.4074136681393,"Slovenia",20,1.09340607217291,180,1.01732397665116,-1.845,4.941,"ALS",0.415110037446719
"569",2120,4239,1053712,1.76342799356294,13.6814522862786,46.2854133791905,"Slovenia",200,0.637078851470902,90,1.60010318282631,-1.815,5.352,"ALS",1.68326470643692
"570",2181,4304,1056028,1.60205999132796,14.5968304311374,46.3473057283979,"Slovenia",400,0.327953960027605,180,0.725934373563585,-1.766,4.662,"ALS",0.899350774297004
"571",2152,4272,1054856,1.38021124171161,15.2323971152496,45.5135039118371,"Slovenia",100,-1.29127166181824,360,-1.02240324496186,-0.188,2.633,"MDM",-0.263090009187944
"572",2117,4236,1053636,1.57978359661681,13.7189015685454,45.8623902243212,"Slovenia",400,-0.974786653912002,360,-1.02240324496186,0.08,3.832,"MDM",0.689288555704558
"573",2034,4143,1049265,1.77815125038364,13.7484089740452,46.1904710512112,"Slovenia",400,-0.908545605745581,225,0.725934373563585,-0.347,1.792,"ALS",1.80120976343651
"574",2149,4269,1054637,1.90308998699194,13.917194889766,46.3710324226513,"Slovenia",400,0.887322811210713,135,0.143155167388436,-1.596,4.65,"ALS",2.48037913185818
"575",2056,4166,1049994,1.60205999132796,14.3974593420085,45.5709868020963,"Slovenia",300,0.239632562472378,180,-0.439624038786712,-0.994,4.738,"ALS",0.892235285468922
"576",2088,4201,1052044,1.07918124604762,13.6999914793077,46.2901426929084,"Slovenia",16,0.408915241119897,315,-0.148234435699138,-1.815,5.352,"ALS",-1.73615777307091
"577",2070,4182,1051119,1.70757017609794,13.8322510590769,46.2143194731944,"Slovenia",200,-0.687742111857513,45,1.30871357973874,-1.57,5.129,"ALS",1.26114665008909
"578",2128,4247,1053801,1.54406804435028,14.7118167143598,45.700676839952,"Slovenia",90,-0.157813726526147,90,0.143155167388436,-0.724,4.541,"ALS",0.553465982148052
"579",1999,4096,1047707,1.44715803134222,13.6961340746638,46.2618385786896,"Slovenia",20,0.740120481952,360,0.143155167388436,-1.815,5.352,"ALS",0.138983085637376
"580",2132,4251,1054050,1.69019608002851,13.8944049092522,46.0579910201316,"Slovenia",400,-0.628861180154027,315,0.434544770476011,-0.697,4.43,"ALS",1.22976076067809
"581",2140,4260,1054201,1.78532983501077,14.4124951722936,46.3487754419627,"Slovenia",400,0.843162112433099,360,1.01732397665116,-1.551,4.539,"ALS",1.8776863491693
"582",2066,4178,1050978,1.34242268082221,13.8614999207737,45.9882212957559,"Slovenia",400,0.0997903496766003,23,0.725934373563585,-1.037,5.047,"ALS",-0.463177918141347
"583",2197,4320,1056385,1.54406804435028,13.7251469658158,45.5026494139319,"Slovenia",150,-1.12934909963365,180,-0.731013641874286,0.526,2.485,"MDN",0.569921320456806
"584",2131,4250,1053951,1.76342799356294,13.5604602113717,46.0792879775546,"Slovenia",200,-1.15878956548539,225,1.01732397665116,-0.393,4.153,"ALS",1.53622764019089
"585",2124,4243,1053734,1.86332286012046,13.9456292572483,46.2340769513899,"Slovenia",200,0.62235861854503,315,1.30871357973874,-1.566,5.073,"ALS",2.20096700701538
"586",2091,4204,1052203,1.80617997398389,13.7189914637628,46.3740569105764,"Slovenia",400,0.121870699065407,90,1.01732397665116,-1.904,4.022,"ALS",1.93513490195869
"587",2061,4172,1050642,1.83884909073726,14.4777429082198,45.732604751173,"Slovenia",400,-0.702462344783384,180,-0.148234435699138,-0.637,3.097,"ALS",2.06222848911997
"588",2187,4310,1056079,1.88081359228079,13.7321976311029,46.4430679238269,"Slovenia",400,1.00508467461768,360,1.30871357973874,-1.968,5.531,"ALS",2.30995852352613
"589",2065,4177,1050970,1.57978359661681,14.4860873176251,45.556074943172,"Slovenia",400,0.195471863694764,338,-0.731013641874286,-0.88,5.565,"ALS",0.72385841670058
"590",1995,4086,1046762,1.07918124604762,13.7924715692225,45.856353745712,"Slovenia",25,-1.40903352522521,180,0.725934373563585,0.158,3.446,"ALS",-1.87232582676527
"591",2015,4120,1048567,1.36172783601759,14.009110959817,46.155177759183,"Slovenia",30,-0.187254192377889,135,-0.439624038786712,-0.7,2.676,"ALS",-0.228330129328087
"592",2113,4231,1053289,1.32221929473392,15.4859005751498,45.8862407297126,"Slovenia",400,-1.32807224413292,360,-0.731013641874286,-0.04,1.591,"ALS",-0.495539599379368
"593",2039,4148,1049379,1.14612803567824,13.9085630277921,46.2152908034401,"Slovenia",30,-0.30501605578486,135,4.22260961061448,-1.574,5.324,"ALS",-1.56430969010287
"594",2050,4160,1049763,1.49136169383427,14.9914359447024,45.7587125930739,"Slovenia",400,-0.290295822858989,225,-0.90584740372683,-0.459,3.957,"ALS",0.326940235681096
"595",2017,4122,1048587,1.568201724067,13.9757955391216,46.173106311075,"Slovenia",60,0.475156289286317,180,0.725934373563585,-1.305,5.091,"ALS",0.71220114936115
"596",2157,4278,1054998,1.5910646070265,13.7959840668533,46.3682134675355,"Slovenia",50,0.107150466139536,45,1.30871357973874,-2.226,5.812,"ALS",0.738256745947719
"597",2059,4169,1050335,1.6232492903979,14.6285758266813,46.2938179544705,"Slovenia",1200,-0.260855357007246,180,0.434544770476011,-1.509,4.27,"ALS",0.961931568229344
"598",2135,4254,1054078,1.69019608002851,13.5342831058095,46.3365365539418,"Slovenia",400,-0.937986071597324,135,0.143155167388436,-1.499,3.821,"ALS",1.25028401508893
"599",2193,4316,1056181,1.55630250076729,14.2313570081837,46.0974614952369,"Slovenia",400,-0.246135124081375,180,-0.148234435699138,-0.633,4.437,"ALS",0.614645904620056
"600",2063,4175,1050882,1.66275783168157,13.6677075758538,45.9350441217505,"Slovenia",500,-0.334456521636602,180,-0.731013641874286,0.121,1.994,"MDM",1.29764801172618
"601",2118,4237,1053682,1.44715803134222,14.8943163235268,46.4200238729611,"Slovenia",500,0.651799084396773,360,0.143155167388436,-0.797,3.127,"ALS",0.260998234409286
"602",2090,4203,1052201,1.66275783168157,13.7224384800032,46.3747571984147,"Slovenia",400,-0.113653027748533,45,1.01732397665116,-1.735,4.576,"ALS",1.15017237935329
"603",1998,4095,1047706,1.38021124171161,13.49612746968,46.3625714089856,"Slovenia",100,0.850522228896035,360,-1.02240324496186,-2.133,5.259,"ALS",-0.151484239332392
"604",2101,4215,1052379,1.50514997831991,13.6971594859363,46.0813276275835,"Slovenia",200,-1.17350979841126,45,0.725934373563585,-0.434,4.205,"ALS",0.244873415884713
"605",2100,4214,1052344,1.76342799356294,13.6800737537285,46.1321412068167,"Slovenia",400,-0.967426537449066,135,0.725934373563585,-0.204,3.035,"ALS",1.63570991656171
"606",2141,4261,1054202,1.60205999132796,13.7812423861872,46.4376947431511,"Slovenia",400,-0.0547720960450481,45,-0.148234435699138,-1.698,4.496,"ALS",0.87857013040611
"607",2004,4101,1047752,1.5910646070265,13.6823575014849,46.2870871025053,"Slovenia",25,0.548757453915673,135,0.143155167388436,-1.815,5.352,"ALS",0.835782050599182
"608",2146,4266,1054271,1.77085201164214,14.6657111749121,46.3385165174948,"Slovenia",400,0.813721646581357,90,0.434544770476011,-1.761,5,"ALS",1.78433156368711
"609",2099,4212,1052268,1.72427586960079,13.8439564724724,46.1909767617923,"Slovenia",400,-0.77606350941274,315,1.01732397665116,-0.9,3.331,"ALS",1.44860356811519
"610",2102,4216,1052580,1.25527250510331,13.8147550190181,46.3941082700677,"Slovenia",20,1.47613212824556,180,4.22260961061448,-2.088,5.08,"ALS",-0.780798572660195
"611",2163,4284,1055064,1.34242268082221,13.6660223135967,46.4154836373405,"Slovenia",20,0.740120481952,315,0.143155167388436,-1.584,4.247,"ALS",-0.314862992976479
"612",2057,4167,1049996,1.65321251377534,14.404384914644,45.6013644325252,"Slovenia",400,0.327953960027605,338,0.725934373563585,-0.784,5.161,"ALS",1.10722989570746
"613",2026,4132,1048953,1.27875360095283,13.7607957976922,46.4263271824031,"Slovenia",20,1.10812630509878,270,4.22260961061448,-1.698,4.496,"ALS",-0.67454400179562
"614",466,634,235530,1.23044892137827,-2.60437552416012,43.0866211079654,"Spain",20,-0.187254192377889,180,-1.02240324496186,0.401,2.672,"LUS",-0.891159091124939
"615",510,902,247361,1.11394335230684,-2.29541214502164,43.1740119893884,"Spain",30,-1.41639364168814,180,-1.02240324496186,0.797,2.238,"LUS",-1.59841471597896
"616",527,989,252413,1.568201724067,-2.61493857039384,42.9175240969387,"Spain",100,-0.849664674042096,225,-0.731013641874286,0.391,1.665,"LUS",0.780729475270899
"617",465,633,235507,1.14612803567824,-2.63847344782031,43.0953392495274,"Spain",40,-0.334456521636602,225,0.143155167388436,0.335,2.969,"LUS",-1.36945941874624
"618",517,935,249303,1.34242268082221,-0.790760722988561,41.8482568743525,"Spain",100,-1.15878956548539,90,0.143155167388436,0.531,-0.973,"MDS",-0.227422354138463
"619",448,604,234963,1.49136169383427,-2.06189125652303,43.1996421606533,"Spain",100,-1.48263468985456,68,0.725934373563585,0.798,2.007,"LUS",0.266422193503238
"620",464,632,235505,1.20411998265592,-2.67649799186534,43.0783006359563,"Spain",40,-0.849664674042096,270,0.143155167388436,0.322,2.201,"LUS",-1.08995413652067
"621",481,737,239888,1.07918124604762,-3.09123532908628,42.3327266970768,"Spain",100,0.254352795398249,90,-0.556179880021742,-0.329,0.84,"ALS",-1.47002171502165
"622",446,602,234956,1.50514997831991,-2.20714205159055,43.174505900072,"Spain",100,-1.05574793500429,90,-0.90584740372683,0.826,3.2,"LUS",0.335067595793282
"623",524,951,250530,1.17609125905568,-2.51103848332518,42.0037353772578,"Spain",100,0.475156289286317,180,-0.439624038786712,-0.564,0.318,"MDM",-0.9226065941468
"624",469,642,235587,1.20411998265592,-2.67724177217787,43.1126731727438,"Spain",30,-0.555260015524671,315,-1.02240324496186,0.415,2.741,"LUS",-1.07178721454604
"625",458,616,235132,1.41497334797082,-1.82216303022847,43.3715184526418,"Spain",100,-1.21767049718887,360,-0.731013641874286,0.963,2.342,"LUS",-0.0834167250390449
"626",519,938,249326,1.17609125905568,-0.921017460258953,41.9436782464288,"Spain",100,-0.525819549672928,360,0.143155167388436,0.184,-0.102,"MDN",-1.03609362883101
"627",447,603,234959,1.60205999132796,-2.15774195683629,43.1729932844554,"Spain",100,-0.937986071597324,135,0.725934373563585,0.542,3.745,"LUS",0.773715354479325
"628",490,776,242706,1.51851393987789,-1.71100522634616,42.9193635431892,"Spain",300,-0.643581413079898,113,-0.148234435699138,0.303,2.395,"LUS",0.4996459900788
"629",452,608,235022,1.46239799789896,-1.76749573508951,43.0000696786738,"Spain",50,-0.643581413079898,270,-0.731013641874286,0.144,2.413,"LUS",0.230254619688161
"630",504,878,246345,1.04139268515823,-2.65114551471446,43.2482759595517,"Spain",100,-1.01894735268962,360,3.05705119826418,0.851,3.268,"LUS",-2.05344238935463
"631",451,607,235014,1.20411998265592,-2.23472441211705,42.9406380452987,"Spain",50,-0.452218385043572,270,-0.90584740372683,0.329,2.451,"LUS",-1.04086591045802
"632",493,797,243393,1.30102999566398,-2.68976689168045,42.6001763460633,"Spain",100,0.180751630768893,315,-0.497901959404227,-0.121,1.894,"LUS",-0.443483724959166
"633",506,884,246593,1.07918124604762,-3.21850172898516,43.385944601514,"Spain",30,-1.56359597094685,68,0.143155167388436,0.819,1.763,"LUS",-1.77884092863801
"634",443,598,234936,1.49136169383427,-2.4183384688338,43.1313390334136,"Spain",100,-1.33543236059585,360,0.143155167388436,0.626,2.056,"LUS",0.293489180006475
"635",494,822,244612,1.38021124171161,-3.19263967140748,43.2319983592412,"Spain",80,-1.07046816793016,360,-1.02240324496186,0.391,1.84,"LUS",-0.192595277240164
"636",501,874,246256,1.47712125471966,-2.94756375470745,43.4126878169123,"Spain",40,-1.54887573802099,270,-0.731013641874286,0.92,2.343,"LUS",0.188269202826936
"637",483,760,241610,1.30102999566398,-3.17833738584942,42.6921328489234,"Spain",40,0.342674192953476,180,3.63983040443933,-0.032,1.251,"LUS",-0.454198890850429
"638",480,736,239828,1.04139268515823,-3.00863297010477,42.3410853890602,"Spain",20,-0.290295822858989,180,-0.789291562491801,-0.036,0.282,"MDM",-1.68763625406172
"639",437,590,234823,1.25527250510331,-1.85093851887849,43.3177931458746,"Spain",20,-1.40903352522521,315,-1.02240324496186,1.013,3.278,"LUS",-0.963068553352645
"640",457,615,235130,1.17609125905568,-2.03293931042235,43.3104552910778,"Spain",100,-1.21767049718887,45,-0.731013641874286,1.041,3.27,"LUS",-1.34106980290995
"641",502,875,246297,1.46239799789896,-3.26465407735899,43.2299729039756,"Spain",200,-1.20295026426301,90,2.47427199208903,0.399,1.812,"LUS",0.143848644386087
"642",2786,5023,1076123,1.51851393987789,9.55166066042013,46.8424229917681,"Switzerland",200,-0.143093493600275,315,-0.964125324344346,-1.041,4.16,"ALS",0.476673945781976
"643",2236,4390,1064354,1.20411998265592,7.41158440038282,46.9695172816892,"Switzerland",100,-0.805503975264483,180,-0.964125324344346,-0.584,2.721,"CON",-1.08644302011604
"644",2386,4559,1067258,1.39794000867204,8.49905380877837,47.6526759989837,"Switzerland",100,-0.77606350941274,180,-0.964125324344346,-0.094,3.787,"CON",-0.191767029825749
"645",2384,4557,1067191,1.54406804435028,8.64403478853175,46.1973424147718,"Switzerland",400,-0.790783742338611,180,-0.789291562491801,-0.9,3.064,"ALS",0.594514457522873
"646",2788,5025,1076139,1.64345267648619,9.54540702987087,46.8116103072841,"Switzerland",200,0.210192096620635,270,-0.964125324344346,-1.193,4.181,"ALS",1.14483058502435
"647",2738,4972,1075708,1.64345267648619,8.58725938451126,47.0095211062602,"Switzerland",200,0.00410883565843697,135,-0.964125324344346,-0.617,3.542,"MDM",1.15392368660035
"648",2240,4394,1064530,1.07918124604762,8.01744027314664,47.240498456694,"Switzerland",200,-0.717182577709255,225,-0.90584740372683,-0.254,4.143,"CON",-1.80125642784111
"649",2271,4427,1065288,1.34242268082221,7.79965343076713,46.6155212042537,"Switzerland",50,1.19644770265401,135,-0.847569483109316,-1.77,5.365,"ALS",-0.314525481894689
"650",2781,5017,1076064,1.47712125471966,9.67351992654306,46.8400886404215,"Switzerland",200,0.754840714877872,248,-0.90584740372683,-1.582,5.09,"ALS",0.322662653704089
"651",2435,4615,1067917,1.44715803134222,8.66218170865086,47.7715759756202,"Switzerland",100,-0.592060597839349,360,-0.614457800639257,-0.412,3.358,"CON",0.103735548351175
"652",2218,4360,1063472,1.63346845557959,8.49890289215227,47.3204551242716,"Switzerland",100,-0.525819549672928,315,-0.964125324344346,-0.047,4.139,"CON",0.992144059416065
"653",2519,4715,1070210,1.44715803134222,8.85848991392404,46.0961316238327,"Switzerland",200,0.62235861854503,270,-0.964125324344346,-0.901,4.597,"ALS",0.18044212290759
